customer_id,first_name,age,account_balance,is_premium,country,signup_date,subscription_tier
1692,c8u6hXAh,25,3708.0,False,Canada,2024-05-27T00:00:00,Basic
8068,AhkljOz1,72,10868.22,False,USA,2024-04-02T00:00:00,Premium
3110,eo2r6qGn,36,22377.57,False,Germany,2022-12-08T00:00:00,Enterprise
2483,zJLEXkzg,23,21682.32,True,Canada,2024-07-22T00:00:00,Free
5926,9GRIbQhY,67,9163.09,False,Germany,2023-03-01T00:00:00,Premium
7687,jFGzrOGk,43,12720.75,False,Canada,2023-07-16T00:00:00,Enterprise
3922,9ZbeDrBh,59,44349.64,False,Germany,2022-01-31T00:00:00,Enterprise
5435,YlIwXqBi,19,49412.52,True,Australia,2024-12-05T00:00:00,Free
5966,HGQPrcW1,71,10373.32,False,USA,2022-10-25T00:00:00,Enterprise
8353,Nup2UGCJ,34,3620.95,False,Germany,2022-05-24T00:00:00,Premium
4797,VNAA1p86,33,36444.28,True,USA,2023-08-22T00:00:00,Free
7431,zKtcvFKA,39,1761.94,False,UK,2022-01-14T00:00:00,Basic
7769,GHW7I2z8,44,14106.7,False,Canada,2023-08-03T00:00:00,Enterprise
4736,28rMU5bn,41,10687.14,False,Australia,2023-08-05T00:00:00,Enterprise
5516,SDnDaTSs,36,23182.29,True,Canada,2024-07-05T00:00:00,Basic
6846,fXfJDJay,61,31333.19,True,USA,2024-09-27T00:00:00,Enterprise
6895,ri8gdpqo,60,26202.02,False,USA,2023-12-23T00:00:00,Enterprise
9737,VatTIcY5,50,20136.47,False,Canada,2023-12-05T00:00:00,Enterprise
9437,vadlPjWm,46,3292.19,True,Canada,2024-06-17T00:00:00,Enterprise
6263,54hzaNBf,68,36441.73,False,USA,2022-09-24T00:00:00,Premium
7819,YW5F9h1d,64,39880.14,False,UK,2023-09-15T00:00:00,Enterprise
6891,OGWjtJB0,67,11701.13,False,Australia,2023-04-30T00:00:00,Basic
1981,Ei1mdP0f,64,27847.43,False,Germany,2022-01-14T00:00:00,Premium
4840,Gbardnpv,33,24358.46,True,UK,2022-02-03T00:00:00,Basic
8532,zR6pjfQu,32,14442.09,False,USA,2024-08-16T00:00:00,Premium
7006,qN3cEv4l,21,5257.5,True,Germany,2022-12-10T00:00:00,Premium
4160,2ReDysV8,37,48776.94,False,Germany,2024-11-01T00:00:00,Enterprise
6592,ft1OcYjz,48,15602.57,True,Germany,2022-07-04T00:00:00,Enterprise
7919,bTRYFXbc,71,24283.1,False,Germany,2023-01-27T00:00:00,Enterprise
5847,utV1C5go,63,25555.82,True,Canada,2023-08-24T00:00:00,Basic
2043,ZvbgVPaZ,73,43506.06,True,UK,2024-10-28T00:00:00,Free
5000,HwPfWUoA,66,12616.48,False,Germany,2022-06-17T00:00:00,Basic
7438,woW8OceN,59,10785.42,False,USA,2022-03-26T00:00:00,Free
2441,V9pw6VfO,46,33616.27,True,Australia,2023-02-17T00:00:00,Free
3603,XwT6H85Y,71,21912.87,True,UK,2023-12-08T00:00:00,Basic
8027,jvugka9U,22,7319.6,False,Canada,2023-04-17T00:00:00,Enterprise
9809,JbCzw8tI,69,1511.32,False,UK,2022-05-08T00:00:00,Enterprise
1601,SPjTphru,19,14432.84,True,Canada,2023-07-02T00:00:00,Free
1984,xtsFIoRL,20,28568.48,False,Germany,2023-08-22T00:00:00,Enterprise
1519,o44RflIH,45,4618.51,True,USA,2022-06-25T00:00:00,Enterprise
6855,oAHTp7Sv,38,11611.38,True,Germany,2023-10-16T00:00:00,Free
5169,9vc3jovx,61,19814.36,False,Australia,2023-02-03T00:00:00,Basic
3041,PmJLpiBZ,28,30362.03,True,Australia,2022-08-15T00:00:00,Premium
3371,0P1RXLsO,33,49247.48,False,UK,2022-02-02T00:00:00,Enterprise
1091,NvSrMsPx,56,19425.68,False,Canada,2022-03-17T00:00:00,Enterprise
6479,2H4KELye,28,15956.46,True,Germany,2024-02-11T00:00:00,Basic
5602,mT0YeKPv,31,47202.53,False,Germany,2023-04-10T00:00:00,Enterprise
6792,u5yM9yPW,41,4694.12,False,USA,2022-06-25T00:00:00,Premium
8644,YobL1i5O,49,34660.75,False,USA,2023-10-08T00:00:00,Basic
3128,y6Zo1gds,53,8114.84,False,USA,2024-07-05T00:00:00,Basic
9826,tMZrfE7v,48,4941.81,True,UK,2023-04-01T00:00:00,Free
6390,rRTLsGnY,71,36185.58,False,UK,2023-02-07T00:00:00,Enterprise
3921,UoZAWhWo,31,40532.71,False,Canada,2023-06-11T00:00:00,Premium
1864,DYadtoVv,22,10694.37,True,UK,2024-03-10T00:00:00,Enterprise
4829,wzckwH54,30,2189.01,False,USA,2023-04-19T00:00:00,Free
1713,gNJYYH5n,18,2400.03,True,USA,2024-07-27T00:00:00,Enterprise
9415,eX66Vdrw,69,23129.76,True,Canada,2022-04-14T00:00:00,Free
2781,Y1F3cSVY,74,23892.55,False,Germany,2024-12-15T00:00:00,Free
5284,dkXfZs1t,61,21038.15,True,Australia,2024-12-16T00:00:00,Enterprise
6945,LyNzK24k,48,25605.42,False,Canada,2024-12-03T00:00:00,Premium
7589,s4cSWSU0,44,25486.04,True,Canada,2023-05-26T00:00:00,Free
7605,68coZatr,28,3959.51,True,Australia,2023-04-29T00:00:00,Premium
2004,hsunJai7,32,34144.35,True,UK,2024-04-01T00:00:00,Enterprise
2764,vrCM0bEP,22,38976.78,True,Germany,2024-05-03T00:00:00,Premium
9567,4uJ3MUSg,37,28903.12,True,UK,2023-01-27T00:00:00,Premium
3256,km0rDnY6,65,5948.37,True,USA,2024-09-19T00:00:00,Premium
1505,IFKz7tWB,34,21541.44,False,UK,2024-01-18T00:00:00,Premium
6716,Xihf5IKX,64,1935.4,False,UK,2024-07-18T00:00:00,Premium
5658,EjxvbD01,41,48002.33,True,Australia,2022-04-06T00:00:00,Enterprise
2020,nceCbc7o,49,8494.5,True,Germany,2022-03-22T00:00:00,Basic
8022,WiO3brwk,72,1179.21,False,Germany,2023-12-16T00:00:00,Free
1638,etf2lEFW,68,22539.0,True,Australia,2023-03-09T00:00:00,Premium
2064,f9ZBi5RF,45,23750.73,False,Canada,2023-12-03T00:00:00,Enterprise
8835,iy8PaSsz,53,22139.84,True,Canada,2023-12-05T00:00:00,Basic
4007,WLPlRbr9,53,35967.91,False,UK,2024-12-01T00:00:00,Enterprise
4532,hXc2bynR,73,20673.04,True,Canada,2023-04-07T00:00:00,Enterprise
5781,Z5jZSYXa,19,36960.33,True,Germany,2022-08-30T00:00:00,Free
8107,n9eXFs5a,36,43443.37,True,Australia,2022-08-27T00:00:00,Free
1640,5GhJzaFc,26,39656.54,True,USA,2022-11-11T00:00:00,Free
6897,CMk46GfG,71,39220.18,True,Germany,2023-01-15T00:00:00,Enterprise
1824,e8p9xJ8K,46,20241.26,True,Canada,2024-05-20T00:00:00,Enterprise
1635,nuRdAc3F,30,14760.14,False,Canada,2022-01-25T00:00:00,Free
1809,ivdOA1Ky,31,5966.91,False,Germany,2023-09-25T00:00:00,Enterprise
3196,Dkf4mjZR,59,34742.03,False,Australia,2023-06-03T00:00:00,Premium
4989,arrsBMWk,54,1143.57,True,UK,2023-03-04T00:00:00,Basic
6906,DborwomE,64,28274.85,True,Canada,2023-02-07T00:00:00,Premium
6697,oY3vUvLG,28,48168.22,True,USA,2024-07-25T00:00:00,Basic
4384,6cPcYaPo,26,35688.68,False,UK,2022-04-19T00:00:00,Premium
3331,13AIuatX,64,32029.44,False,Australia,2022-01-30T00:00:00,Premium
8274,PMneT8hf,18,47305.96,False,USA,2024-01-26T00:00:00,Basic
2322,c0GKYj2B,51,18244.57,True,Germany,2023-03-24T00:00:00,Premium
8718,IkHzxD5O,28,45671.5,False,UK,2024-03-14T00:00:00,Premium
9095,ffqbjCzL,27,24515.03,False,Germany,2023-02-25T00:00:00,Free
5694,oSJX4vuK,65,23379.89,True,UK,2022-04-29T00:00:00,Enterprise
5851,rH1p5KPd,69,43635.18,True,Australia,2024-02-19T00:00:00,Free
6000,0XUagniC,39,20926.07,True,Australia,2023-03-03T00:00:00,Premium
2328,ZXbGcB5w,72,48156.12,False,Germany,2024-02-25T00:00:00,Enterprise
1683,1J0U9wJA,57,9406.88,False,Canada,2022-04-09T00:00:00,Basic
3832,D2BDUHgv,27,31456.0,False,Canada,2023-10-14T00:00:00,Basic
6774,F58X36zB,44,42306.73,False,Australia,2022-02-07T00:00:00,Premium
3645,WvYtZBkc,38,2112.0,True,Canada,2022-11-30T00:00:00,Enterprise
9203,FEVt6J5U,56,8606.0,False,Canada,2023-10-30T00:00:00,Enterprise
1810,XMA1aPOH,74,46407.01,False,Australia,2023-02-24T00:00:00,Free
3120,crGIlSI2,24,17450.04,True,Canada,2023-11-03T00:00:00,Premium
6970,EbBjZ1we,49,36084.83,True,Australia,2022-12-03T00:00:00,Premium
8131,ICXM8zTs,54,34731.22,True,USA,2023-11-29T00:00:00,Free
8753,C1TiHyxO,67,38716.85,False,Canada,2023-04-10T00:00:00,Premium
3788,dnnsRdHk,67,15176.19,False,Germany,2024-03-27T00:00:00,Free
5888,SMuRWyyK,61,48963.87,False,USA,2024-08-30T00:00:00,Enterprise
7581,54ETQvYJ,27,17907.73,False,Canada,2023-11-27T00:00:00,Premium
2386,cKyCFgTn,20,8819.4,False,Canada,2023-01-17T00:00:00,Enterprise
7925,zjW1vgbq,53,37106.15,False,USA,2023-05-14T00:00:00,Enterprise
5048,2B0TBWwb,46,12954.29,True,Germany,2022-09-26T00:00:00,Free
5524,YYxzFz9J,65,40733.59,False,Germany,2023-12-23T00:00:00,Basic
8410,ZiT8B261,50,20975.65,True,Australia,2022-02-04T00:00:00,Enterprise
6936,y0b3rHan,21,13007.79,False,Australia,2023-11-30T00:00:00,Basic
2494,bU7N8NkY,52,38714.03,True,Canada,2022-10-11T00:00:00,Basic
3381,5MDyjCZL,31,47096.31,True,Australia,2022-04-02T00:00:00,Premium
7383,ShRHh6qG,20,11452.95,False,Australia,2022-02-25T00:00:00,Basic
6116,wMrtEW1f,37,818.98,True,Australia,2022-05-04T00:00:00,Free
6481,xpE7KIDv,42,38033.13,True,USA,2023-11-26T00:00:00,Enterprise
6150,h7cGGxTY,42,23228.81,False,UK,2022-09-18T00:00:00,Free
6933,HmCTNgwN,39,2889.26,True,Canada,2024-11-09T00:00:00,Premium
1625,RT0pou2n,18,20393.77,False,UK,2023-12-06T00:00:00,Free
5173,b9rTzdYa,43,7129.57,True,Canada,2022-11-12T00:00:00,Premium
8411,BDK90tMc,53,20570.52,False,Canada,2024-01-08T00:00:00,Free
1053,kK7c2QD0,29,2476.18,True,Canada,2023-01-15T00:00:00,Premium
2678,TmUFLPkL,41,48827.9,True,Australia,2023-06-17T00:00:00,Premium
9238,4UB690Fg,39,4896.14,True,Canada,2022-09-19T00:00:00,Basic
9268,97Ry7ZYD,37,420.02,False,Australia,2023-06-05T00:00:00,Premium
9161,zIwjEqNm,42,39827.27,False,Canada,2023-04-27T00:00:00,Free
6409,bXoOGdhp,19,29487.39,False,UK,2023-12-04T00:00:00,Premium
9224,IIl2vQwC,46,22879.43,True,Germany,2024-09-26T00:00:00,Free
3910,dJztNlZM,54,26432.18,True,Australia,2023-04-06T00:00:00,Enterprise
9945,90vLlr1b,23,48948.47,False,UK,2022-08-14T00:00:00,Enterprise
9776,L3d17ORH,69,31058.55,True,USA,2022-07-23T00:00:00,Free
2107,ZTQY8QlO,22,38799.32,False,Canada,2024-03-12T00:00:00,Enterprise
5206,aQcsB54q,56,17890.54,False,Canada,2023-11-04T00:00:00,Basic
6370,D8GmHxYS,50,13770.85,True,Canada,2024-04-15T00:00:00,Free
2977,rkWUqEKj,70,36536.94,True,Germany,2024-05-20T00:00:00,Enterprise
9030,UumvW9ef,60,9207.1,False,Australia,2024-02-07T00:00:00,Enterprise
3299,GHYXHfSR,24,25327.23,False,USA,2022-12-02T00:00:00,Free
2637,1mU2PJbG,25,7064.06,False,USA,2023-10-03T00:00:00,Basic
6744,iLaXUWii,34,25057.46,False,Germany,2022-04-19T00:00:00,Premium
8684,RSjDQmoR,48,28466.31,True,UK,2023-10-10T00:00:00,Basic
6960,eXy1G25J,21,7213.13,True,Canada,2023-01-02T00:00:00,Premium
2875,cZ6JHO9l,56,14495.98,False,Australia,2022-06-05T00:00:00,Enterprise
9555,lZqmhs7q,73,36317.59,False,Australia,2023-05-29T00:00:00,Free
1931,RNGCT6p3,60,33156.21,False,USA,2023-03-16T00:00:00,Basic
5426,g5fkrUTE,45,48757.99,True,Australia,2024-01-13T00:00:00,Free
7242,m315juCP,55,25197.8,False,USA,2022-05-17T00:00:00,Free
9649,4tonH8rJ,33,44318.45,False,USA,2024-11-03T00:00:00,Enterprise
4590,ytWKvD9I,45,39235.37,True,USA,2023-04-30T00:00:00,Enterprise
6937,FEMGGtxt,18,21168.06,True,UK,2023-12-07T00:00:00,Basic
4978,2tQDKMgK,23,6791.82,False,Australia,2023-12-16T00:00:00,Basic
7791,DI1jk1Dx,60,21448.05,False,Germany,2024-08-21T00:00:00,Basic
5089,fTELMWIV,55,31793.45,True,Germany,2023-06-03T00:00:00,Enterprise
3949,frCe02Cj,40,12691.54,True,USA,2024-08-07T00:00:00,Premium
7577,8UR3wnWh,63,30292.09,False,Canada,2023-09-25T00:00:00,Enterprise
7170,KnN8ogRs,26,38445.42,False,Canada,2023-04-14T00:00:00,Free
6309,zooJlTvX,34,41290.16,True,Australia,2022-01-27T00:00:00,Premium
1937,fcDGfgQ1,72,34375.58,True,Australia,2023-08-27T00:00:00,Basic
5896,CIAt7EY9,59,4792.85,True,Germany,2023-09-11T00:00:00,Premium
5511,EArZkmpe,46,49031.39,True,Canada,2024-10-10T00:00:00,Enterprise
5507,cmJEJd5M,26,34735.19,True,UK,2022-04-16T00:00:00,Enterprise
6835,MKXIPlAW,37,2591.76,True,UK,2022-03-09T00:00:00,Enterprise
2405,9E80YChV,70,35026.75,True,Canada,2022-03-09T00:00:00,Premium
8894,dETUnUM8,52,35959.86,False,USA,2023-03-27T00:00:00,Enterprise
3284,egCbGhIB,32,14910.04,True,USA,2023-11-11T00:00:00,Basic
6105,afVovLLJ,32,47916.66,True,Australia,2023-03-29T00:00:00,Premium
3791,q18sZljJ,48,4512.51,True,USA,2024-06-19T00:00:00,Premium
3794,HY1sWmta,72,21023.65,False,UK,2024-11-08T00:00:00,Premium
3207,8a5oqGno,18,30540.6,False,Canada,2024-05-09T00:00:00,Premium
9938,x8tZm4K8,67,25502.35,False,Canada,2024-07-16T00:00:00,Enterprise
2632,4fbK9a3v,26,25965.36,False,Germany,2024-09-24T00:00:00,Basic
8675,m9zmEhQU,21,17222.54,True,Australia,2023-01-29T00:00:00,Enterprise
1561,Rf17T8yZ,20,2070.66,False,Canada,2024-04-01T00:00:00,Free
1767,OFrB26C8,60,26563.03,False,Canada,2023-04-21T00:00:00,Enterprise
6635,3j0cX0Tz,34,47798.79,False,Germany,2024-11-06T00:00:00,Premium
7494,zl3FQ9dq,59,32780.92,False,UK,2023-07-14T00:00:00,Premium
4232,UGqm6esj,47,13138.8,False,Australia,2023-09-05T00:00:00,Basic
2973,sem1kGFL,28,4915.67,False,USA,2024-03-02T00:00:00,Basic
3936,Ikbnqo7R,51,44441.25,False,Australia,2023-02-23T00:00:00,Premium
1984,8PdtknAC,37,16060.95,True,UK,2023-10-10T00:00:00,Free
6035,VBv1L11c,70,6746.09,True,Australia,2024-09-30T00:00:00,Basic
8886,8MeCd3YG,47,5502.58,True,Canada,2022-01-25T00:00:00,Premium
4127,3ppaXm8y,37,46863.69,False,UK,2024-05-27T00:00:00,Enterprise
8544,ZPieA9B1,68,42182.46,True,Germany,2022-08-15T00:00:00,Basic
7770,pLOzzuCH,31,15459.51,False,USA,2023-08-01T00:00:00,Enterprise
9112,TeyfTtmW,30,27209.88,True,Germany,2023-02-27T00:00:00,Free
3578,6ft0Lz8T,43,14201.69,True,UK,2022-06-09T00:00:00,Enterprise
5769,yQ8PjDzI,55,34602.44,False,Australia,2023-04-04T00:00:00,Enterprise
3557,svFn8oXR,27,13934.7,False,UK,2022-05-18T00:00:00,Enterprise
5013,W8EvoQPv,75,32680.81,False,Germany,2024-09-03T00:00:00,Basic
3221,Bmy7GoM1,36,44298.21,True,Australia,2024-04-15T00:00:00,Basic
9242,xeHJ6JA8,20,30084.0,True,USA,2024-08-07T00:00:00,Basic
1066,K0r2QSYP,54,13963.03,False,Canada,2023-01-22T00:00:00,Free
8695,nUBgwnUQ,75,47929.04,True,Australia,2024-06-28T00:00:00,Free
3563,NaE0DLsx,47,10199.71,False,Australia,2024-05-12T00:00:00,Premium
8820,NF42738t,60,21280.95,False,USA,2024-04-12T00:00:00,Basic
7625,kImCgn3t,24,9723.45,True,Australia,2023-02-20T00:00:00,Premium
6851,MD31zYC5,35,9274.71,False,Canada,2023-01-11T00:00:00,Premium
7043,98oIjy1i,45,2227.48,False,Australia,2023-01-14T00:00:00,Premium
1202,T9cL3ukD,19,37169.48,False,UK,2023-05-30T00:00:00,Enterprise
8552,qo48w1tn,20,40279.83,False,Germany,2023-06-04T00:00:00,Free
6790,lJQDJ0ST,49,21179.76,False,Australia,2023-03-18T00:00:00,Basic
7736,Vsj9Uqy3,49,34132.73,True,UK,2023-08-03T00:00:00,Premium
8201,NIDfx0im,38,14524.23,True,USA,2024-05-17T00:00:00,Basic
5289,KLqUyqB3,66,2493.28,False,UK,2023-05-21T00:00:00,Premium
6820,oWE4CtCO,34,10855.13,True,UK,2023-08-28T00:00:00,Premium
4220,5clARwzE,47,27286.11,True,Germany,2022-01-15T00:00:00,Basic
1887,aWwvHWhr,39,33764.07,False,Australia,2024-05-27T00:00:00,Free
6188,U1MBxbsA,26,49883.04,True,Canada,2023-12-29T00:00:00,Basic
3076,l0MVO1Xs,73,31068.04,True,Canada,2024-07-09T00:00:00,Enterprise
7150,FQ5SE9o3,64,24556.96,True,Australia,2022-10-12T00:00:00,Free
9923,OvwCOGpk,69,48363.75,True,Australia,2022-08-28T00:00:00,Enterprise
5662,azw88e7H,31,34648.75,False,Germany,2023-12-14T00:00:00,Premium
9846,D5Rzb6F6,41,14421.24,False,Canada,2024-02-20T00:00:00,Free
9219,l07J1691,34,39103.87,False,USA,2023-05-19T00:00:00,Premium
3496,dBtKKk8H,22,8613.68,True,Australia,2024-12-08T00:00:00,Basic
2870,4z862BjT,57,110.84,True,Canada,2023-01-30T00:00:00,Free
4601,NtVzVAmJ,53,6737.25,False,Germany,2022-10-15T00:00:00,Free
3328,5lDD0nK5,59,27613.31,True,Australia,2022-02-20T00:00:00,Basic
8204,Uhl4LUgj,48,11609.62,False,UK,2023-08-31T00:00:00,Enterprise
5351,yg2TwaiL,67,962.17,False,USA,2023-06-22T00:00:00,Free
5409,qF640MXD,55,36221.75,False,Australia,2023-07-20T00:00:00,Basic
4362,JXhUO8HK,18,40050.48,False,Canada,2022-07-14T00:00:00,Premium
1303,kc6qQO8X,26,38108.83,True,UK,2022-11-24T00:00:00,Basic
4450,ZGdDGicj,39,5233.86,False,Canada,2023-10-26T00:00:00,Free
6278,nDfG78WC,73,36828.14,True,Germany,2023-03-18T00:00:00,Enterprise
4446,HwK4b5WL,65,40842.69,False,UK,2024-11-13T00:00:00,Basic
1858,lIk0aXLY,35,27645.18,False,UK,2024-11-19T00:00:00,Premium
9391,KOLcy2Rh,36,39422.34,False,Germany,2022-10-08T00:00:00,Basic
3005,iVqW14P4,59,20035.07,False,UK,2022-04-21T00:00:00,Enterprise
5240,258x4oxN,21,32008.46,False,Germany,2024-05-23T00:00:00,Enterprise
9586,8NB5XIUi,25,26184.25,False,Australia,2024-03-07T00:00:00,Basic
3686,0BqzR39f,54,20954.43,True,Germany,2024-07-28T00:00:00,Enterprise
9823,hVK8xpD8,27,37016.9,True,UK,2023-11-13T00:00:00,Basic
9852,cBrJ42IC,27,22065.87,True,Australia,2022-09-11T00:00:00,Enterprise
3353,7GHt41a0,44,18561.11,True,Germany,2023-08-10T00:00:00,Basic
1839,lE4gtgkY,37,34288.78,False,USA,2024-01-15T00:00:00,Enterprise
8151,N8WSMQZh,19,46727.16,False,Germany,2024-11-06T00:00:00,Enterprise
8923,M8kJOObQ,62,41885.26,True,Australia,2022-12-02T00:00:00,Enterprise
4787,nvNHN2k2,38,39847.5,True,Canada,2024-10-14T00:00:00,Premium
5001,U2On5Qy8,36,31857.26,False,USA,2024-02-25T00:00:00,Enterprise
8596,9LIc96gc,40,32169.28,False,Germany,2023-02-13T00:00:00,Free
8772,73gAc5Qp,44,26880.04,True,Australia,2022-12-22T00:00:00,Basic
3850,wfU9Tk76,35,29261.79,False,Canada,2023-03-23T00:00:00,Basic
9583,i4fzkPUM,62,3906.66,True,UK,2024-06-23T00:00:00,Premium
2600,80bORKBK,63,22135.95,False,Canada,2023-08-02T00:00:00,Basic
3434,jRaGxO5m,53,24594.76,True,USA,2023-04-07T00:00:00,Basic
5607,SEux7vNp,61,20907.3,True,Canada,2023-03-06T00:00:00,Free
7392,sqitzGZ6,30,35918.89,True,UK,2024-02-29T00:00:00,Enterprise
5348,vu7MQ12L,54,34943.6,False,USA,2023-01-17T00:00:00,Free
8911,1XjgburR,58,11788.08,False,USA,2023-08-05T00:00:00,Premium
9404,IEqndYXk,41,18417.44,False,Germany,2024-02-22T00:00:00,Basic
6599,IJS14JHp,70,12629.43,False,Canada,2022-04-27T00:00:00,Premium
5814,BYf2Q0vR,75,25103.63,True,UK,2022-12-28T00:00:00,Premium
4009,ec2qdXSx,25,15752.26,True,Australia,2024-08-29T00:00:00,Enterprise
6254,dZ1T3ftr,28,49878.83,False,Canada,2023-11-28T00:00:00,Free
3941,uHAZVYL4,55,44369.48,True,Germany,2024-11-27T00:00:00,Free
3151,paHM8BbW,75,15010.91,True,Australia,2023-01-14T00:00:00,Enterprise
4647,ilEPXVcu,75,11617.42,False,USA,2023-03-22T00:00:00,Free
9779,EIpxN1i0,39,4575.98,True,Germany,2022-02-20T00:00:00,Free
3123,d9RunurG,60,17961.1,False,Canada,2024-09-07T00:00:00,Basic
6419,FmJQNxZm,52,32376.19,True,USA,2024-11-10T00:00:00,Basic
9908,DSRhSh2R,27,14613.35,False,Australia,2023-03-11T00:00:00,Premium
5420,rwrBQHNE,69,20385.18,True,Germany,2023-04-05T00:00:00,Premium
9213,JFMRvVmh,62,4187.66,True,USA,2022-04-04T00:00:00,Basic
4261,bONdIwxX,58,42903.69,True,Australia,2023-12-24T00:00:00,Premium
7564,ZeMDWk04,27,26645.21,True,UK,2024-02-15T00:00:00,Basic
4747,njVZbIWd,24,12803.33,False,Canada,2022-05-29T00:00:00,Premium
4613,7FTjn6Zo,59,9188.76,True,UK,2022-09-04T00:00:00,Basic
4265,X6CSvQUM,51,8868.56,True,Germany,2022-02-04T00:00:00,Basic
2696,nagaNvw2,38,34984.66,True,Germany,2024-06-20T00:00:00,Free
9478,OYdynayn,54,23658.95,False,Germany,2022-07-05T00:00:00,Enterprise
6506,K0eVwbTP,67,38899.41,False,UK,2024-06-13T00:00:00,Free
9376,Qkd93Fco,34,25930.61,True,Australia,2022-02-12T00:00:00,Basic
7858,w97hgLps,52,3722.92,True,Canada,2023-11-26T00:00:00,Free
5985,yAzc14Sj,61,32417.59,False,Canada,2023-06-11T00:00:00,Basic
3587,qobGzL5X,55,34338.36,False,Germany,2023-05-28T00:00:00,Premium
3393,6NUA2ZGz,53,23410.54,False,Canada,2024-07-05T00:00:00,Enterprise
2589,4q025x3Y,49,16282.72,False,UK,2024-03-05T00:00:00,Free
2008,DMTT0BTo,75,36326.79,False,Canada,2023-09-19T00:00:00,Basic
4931,jxEE2CcX,40,25791.75,False,Canada,2024-11-04T00:00:00,Premium
3882,X4H2tMc6,66,39593.05,False,Australia,2022-09-29T00:00:00,Basic
3321,dvUE5AGa,25,16215.48,True,Australia,2023-07-15T00:00:00,Premium
9178,911zYZ6l,30,19320.79,False,Australia,2022-07-13T00:00:00,Premium
7730,7kWkZxXI,25,10092.74,False,UK,2023-01-27T00:00:00,Basic
2762,6ELnBhqF,37,14380.4,True,Australia,2022-11-19T00:00:00,Basic
9647,kla3gYZb,19,16485.46,True,USA,2023-12-17T00:00:00,Free
3000,87lJdOL3,72,5515.62,True,Canada,2022-10-31T00:00:00,Premium
8032,8lpb3bqn,61,41539.17,True,UK,2024-08-21T00:00:00,Free
9328,uZY7g9Px,67,25390.11,False,USA,2022-12-05T00:00:00,Premium
6726,fWEWcc7V,53,30157.05,False,Australia,2024-02-19T00:00:00,Enterprise
6130,KKdIPe75,51,23249.4,False,Canada,2024-01-04T00:00:00,Basic
6191,ATexVTLY,33,11143.85,True,USA,2023-05-16T00:00:00,Enterprise
2750,rXrkoCJy,69,17894.39,False,UK,2024-02-21T00:00:00,Premium
4911,VLRABKCN,31,22949.74,False,Germany,2022-12-30T00:00:00,Enterprise
9055,4UUbMVzB,51,29830.33,False,UK,2023-05-09T00:00:00,Basic
3409,KWdlXp60,48,14733.67,True,UK,2022-11-20T00:00:00,Basic
6434,AktNV2OF,42,45600.89,False,Australia,2024-04-20T00:00:00,Enterprise
7950,XlIKN1Do,23,47022.61,False,USA,2024-10-02T00:00:00,Premium
8539,Se7NoCLk,46,25830.11,True,USA,2024-05-22T00:00:00,Basic
5707,JprxpgHO,50,22882.38,False,USA,2022-03-06T00:00:00,Basic
8231,MLKxAxUx,21,17142.01,False,USA,2023-01-11T00:00:00,Premium
7053,dldtoAAt,61,12522.13,False,Canada,2023-03-17T00:00:00,Free
2338,K3aF5Hz9,39,39245.68,True,Germany,2024-09-01T00:00:00,Basic
3509,hhmBInpT,44,47915.76,True,Australia,2024-11-21T00:00:00,Enterprise
4102,SSrkFze5,49,39372.49,False,USA,2024-04-28T00:00:00,Premium
1676,wkkh32PC,73,19475.44,True,Germany,2024-06-06T00:00:00,Basic
8453,jHaC3DDG,40,14296.77,False,Germany,2023-05-14T00:00:00,Enterprise
3637,jaOUWv9w,42,39773.12,False,Germany,2022-04-10T00:00:00,Free
2062,6sGE0qkk,60,21856.75,False,Germany,2024-10-13T00:00:00,Enterprise
5895,omQeNqnL,54,38650.17,False,Australia,2024-09-26T00:00:00,Free
3053,Rn5cnICN,72,39834.17,True,Germany,2022-10-31T00:00:00,Free
7926,Trk6cluX,74,44269.48,True,Australia,2024-02-03T00:00:00,Basic
6056,5OefXOev,38,48425.58,False,USA,2022-05-28T00:00:00,Basic
4970,v93ysh7o,65,25844.82,False,USA,2024-01-27T00:00:00,Premium
4192,WeAUCcao,49,31695.45,True,USA,2024-05-15T00:00:00,Premium
2059,PzxjLJWY,54,32414.28,True,Australia,2024-12-31T00:00:00,Basic
1790,Xu3QVILB,62,27200.88,False,Canada,2024-12-19T00:00:00,Basic
4877,5A7qeOjG,18,35855.47,True,Germany,2024-03-31T00:00:00,Premium
9257,Cmg8v2d1,18,17209.75,True,UK,2023-01-26T00:00:00,Enterprise
9401,jMu6l0lR,19,48312.39,True,UK,2023-10-30T00:00:00,Basic
8553,o6EXkp1F,29,36050.11,True,Germany,2022-10-08T00:00:00,Basic
3583,M3UsNAKz,47,39680.44,False,Australia,2023-12-20T00:00:00,Premium
2381,3JJkH4nK,50,10842.28,True,Australia,2024-05-26T00:00:00,Basic
3160,P2zIvbs6,44,9371.48,False,Australia,2024-03-12T00:00:00,Basic
9203,AMzkhCL4,45,4144.02,False,Australia,2022-05-21T00:00:00,Basic
9690,I7yDXYwq,25,27383.23,False,USA,2022-07-21T00:00:00,Free
5851,iWY7qhOC,52,23235.08,True,Germany,2022-06-22T00:00:00,Free
9367,OripK1X8,70,43452.61,True,Australia,2024-03-10T00:00:00,Premium
6694,Cp4JOgaS,35,14099.48,True,Germany,2022-08-03T00:00:00,Basic
9561,ssK9sTjF,64,39409.67,True,Germany,2023-07-02T00:00:00,Free
